Date,Open,High,Low,Close,Volume,Ret_5d,Ret_20d,ma
2021-07-03,35171.0,35171.0,33678.0,33951.0,25084046353.169456,-0.1642830769230769,-0.3968448542343975,42779.0
2021-07-07,34730.0,35394.0,33928.0,34150.0,26106856611.92326,-0.0482428025974749,-0.3428395489358427,41888.2
2021-07-11,33932.0,33971.0,32934.0,33705.0,20558304483.59407,0.0368217054263566,-0.375590507419552,40874.5
2021-07-15,34300.0,34300.0,32676.0,32879.0,21779069066.445965,0.0266987259555333,-0.3865514860906394,39838.6
2021-07-19,31726.0,31919.0,31400.0,31919.0,17742105807.895496,-0.1125969584920347,-0.4360700340983374,38604.5
2021-07-23,30928.0,32409.0,29972.0,32409.0,19741588059.45234,-0.0454183971017053,-0.4264705882352941,37399.55
2021-07-27,33456.0,37282.0,33456.0,37282.0,53550491997.72306,0.0917130307467057,-0.3330828950663661,36468.55
2021-07-31,39077.0,41936.0,39077.0,41936.0,35530501782.520935,0.2442070909360629,-0.1598180834652295,36069.7
2021-08-03,41754.0,41754.0,39279.0,39279.0,28057528866.262108,0.1946531220535905,-0.0884639483882945,35879.1
2021-08-07,38368.0,42802.0,38368.0,42802.0,40840608016.84309,0.3409567968921332,0.1407782515991471,36143.2
2021-08-11,44648.0,46311.0,43753.0,45640.0,35669862361.54627,0.408250794532383,0.1581698682975105,36454.85
2021-08-15,45652.0,47717.0,44495.0,47089.0,33294851810.64847,0.2630491926398799,0.3184656306873863,37023.55
2021-08-19,47025.0,47025.0,44534.0,45015.0,34668999387.83819,0.073421404044258,0.1944754020060499,37390.0
2021-08-23,46745.0,49251.0,46745.0,49251.0,27110183703.24463,0.2538761170090888,0.3744209410057486,38060.85
2021-08-27,49519.0,49519.0,47229.0,47229.0,33774857002.92822,0.1034297462735385,0.2798146492155109,38577.15
2021-08-31,49083.0,49083.0,47124.0,47124.0,32326073271.91957,0.0325153374233129,0.1599753846153846,38902.1
2021-09-03,47335.0,49339.0,47335.0,49339.0,39362789535.46043,0.0477818598823505,0.37507315849614,39575.0
2021-09-07,49935.0,52740.0,49935.0,52740.0,37532574716.902405,0.1716094635121625,0.6223698781838316,40586.6
2021-09-11,46995.0,46995.0,44803.0,44803.0,38051987740.15768,-0.0903128870479786,0.3990444666500126,41225.55
2021-09-15,45196.0,47135.0,45140.0,47135.0,38645575965.52751,-0.0019903025683372,0.3104339848202619,41783.85
2021-09-19,48187.0,48267.0,47229.0,48267.0,27630476157.8273,0.0242551566080977,0.4216665193955995,42499.65
2021-09-23,47371.0,47371.0,40387.0,43587.0,36624234960.05299,-0.1165812035104075,0.2763396778916545,42971.5
2021-09-27,44981.0,44981.0,42752.0,43337.0,30462815705.283737,-0.1782897231702692,0.2857736240913811,43453.1
2021-09-30,42247.0,42247.0,41010.0,41588.0,30068690311.96594,-0.0717585875945807,0.2648803187444872,43888.55
2021-10-03,43859.0,48182.0,43859.0,47778.0,29742127387.956062,0.0136416675506523,0.4968514051192079,44681.5
2021-10-07,48283.0,55415.0,48283.0,55415.0,48462388015.80152,0.1480928999109121,0.7098645437995619,45831.8
2021-10-11,53895.0,55125.0,53895.0,54712.0,38579271671.06987,0.2552366531305206,0.4675178370259105,46703.3
2021-10-15,57573.0,57573.0,56335.0,57452.0,35994603913.188385,0.3257032097284076,0.3699923693246851,47479.1
2021-10-19,61809.0,62018.0,61166.0,62018.0,39610183787.23528,0.4912474752332403,0.578909850047099,48616.05
2021-10-23,64518.0,66238.0,61029.0,61029.0,40766460604.96904,0.2773452216501317,0.4258445867015559,49527.4
2021-10-27,61572.0,63228.0,60604.0,60604.0,33233702858.09473,0.0936389064332761,0.3278702892199825,50275.6
2021-10-31,58641.0,62283.0,58641.0,61837.0,31810216329.529858,0.1302273724228688,0.3131941642421796,51013.0
2021-11-03,61472.0,63247.0,61122.0,63247.0,37335066460.15533,0.1008668105548979,0.4050205487059868,51924.6
2021-11-07,63131.0,63131.0,61247.0,61661.0,31423601393.173405,-0.0057563933051694,0.2519745791963614,52545.1
2021-11-11,63153.0,67617.0,63153.0,65061.0,48648563669.37678,0.066066951777024,0.377564631899892,53436.7
2021-11-15,65006.0,65649.0,64432.0,65649.0,26088449436.717117,0.0832453303412315,0.3931117901706136,54362.95
2021-11-19,63934.0,63934.0,56987.0,56987.0,41828523861.71753,-0.0784320067273638,0.1550092219136991,54745.35
2021-11-23,58459.0,60083.0,56387.0,56387.0,34001467918.52828,-0.1084636425443104,0.0691505498672733,54927.7
2021-11-27,57749.0,58898.0,53828.0,53828.0,41325811946.27098,-0.127033294951428,0.2014374037452848,55378.95
2021-11-30,54533.0,57849.0,54533.0,57849.0,30985196646.76598,-0.110849817863236,0.2273045507584596,55914.65
2021-12-03,57011.0,57169.0,56508.0,56508.0,36296342256.75686,-0.1392405063291139,0.1707377711479893,56326.7
2021-12-07,53786.0,53786.0,49162.0,50462.0,36126018721.82655,-0.1144997981995893,0.1577305159795352,56670.45
2021-12-11,50648.0,50648.0,47304.0,47304.0,29611257204.740986,-0.16108322840371,0.0915384082885293,56868.8
2021-12-15,49242.0,50051.0,46696.0,48411.0,30152105689.95273,-0.1006353570632384,0.1640617485813216,57209.95
2021-12-19,48937.0,48937.0,46329.0,46970.0,23305069269.64378,-0.1880585662673511,-0.0169115492486081,57169.55
2021-12-23,46807.0,49145.0,46807.0,48756.0,21887790445.92829,-0.1371841155234656,-0.1201660200306776,56836.6
2021-12-27,50901.0,50901.0,50663.0,50853.0,19632044502.131416,0.0077484047402005,-0.0705329726568211,56643.65
2021-12-31,50774.0,50774.0,46507.0,47192.0,23753871435.216618,-0.002367664468121,-0.1785838613103112,56130.65
2022-01-03,46320.0,47816.0,46320.0,47387.0,33756128241.98571,-0.0211522174712358,-0.2359153794059789,55399.1
2022-01-07,46531.0,46531.0,43216.0,43216.0,26366602396.811768,-0.0799233553331913,-0.2918776319454685,54508.45
2022-01-11,41527.0,41870.0,41527.0,41870.0,27984634062.049946,-0.1412338994175076,-0.3091215101313445,53571.75
2022-01-15,42777.0,43982.0,42608.0,43121.0,20238314434.86153,-0.1520460936424597,-0.3026666882287303,52635.95
2022-01-19,43227.0,43227.0,42298.0,42395.0,18897950050.285973,-0.1016485845058484,-0.3296915268708397,51593.35
2022-01-23,41750.0,41750.0,35180.0,35180.0,35517336417.257744,-0.2576022959883512,-0.4294610856132725,50269.3
2022-01-27,36306.0,36989.0,36306.0,36870.0,26756873749.744743,-0.1468437615697889,-0.4333010559321252,48859.75
2022-01-31,37277.0,38232.0,37277.0,37983.0,11807185113.633108,-0.0928349653689992,-0.4214230224375086,47476.45
2022-02-03,38556.0,38836.0,37001.0,37001.0,16709908527.231106,-0.1419262076482456,-0.3507115657957078,46477.15
2022-02-07,37101.0,42476.0,37101.0,42476.0,13206494654.908049,0.0019106026654087,-0.2467058009824959,45781.6
2022-02-11,43911.0,44384.0,43628.0,43628.0,27877618433.98099,0.2401364411597497,-0.1894924574570855,45271.6
2022-02-15,42445.0,42635.0,42248.0,42635.0,18090873762.822777,0.1563601844317874,-0.2629950388079309,44510.9
2022-02-19,44574.0,44574.0,40073.0,40073.0,20130002755.177864,0.0550246162757022,-0.2908437743328378,43689.15
2022-02-23,40193.0,40193.0,37060.0,38337.0,22212181617.200245,0.0361071322396691,-0.2402798145138917,43082.9
2022-02-27,37372.0,39316.0,37372.0,39090.0,14568201294.74542,-0.0797156041058479,-0.1736428209030949,42672.2
2022-02-28,37804.0,44460.0,37804.0,43981.0,19424397945.6196,0.0080911341340423,-0.0915081283179443,42450.7
2022-03-07,42492.0,42492.0,38443.0,38443.0,16995562040.606796,-0.0983229740823267,-0.1815414094102618,42024.35
2022-03-11,38076.0,41986.0,38076.0,39468.0,27653455219.04128,-0.0150974471589349,-0.1904996308146689,41559.95
2022-03-15,38775.0,39669.0,37853.0,39669.0,21250969229.2216,0.0347445026997417,-0.2199280278449649,41000.75
2022-03-19,39332.0,41837.0,39332.0,41837.0,30316128166.48974,0.0702737272959836,-0.1134726224783861,40733.0
2022-03-23,42202.0,42402.0,41062.0,42402.0,28688623151.357098,-0.0359018667151724,-0.1051976280414459,40483.75
2022-03-27,42802.0,44511.0,42802.0,44511.0,13676534294.229202,0.1578440808469683,0.0299657534246575,40548.5
2022-03-31,46715.0,47459.0,46715.0,47063.0,24497248306.346912,0.1924343772169858,0.1240267494626223,40808.15
2022-04-03,45528.0,46270.0,45528.0,45842.0,24803837259.76474,0.1556126950515515,0.0631015050671366,40944.2
2022-04-07,46435.0,46623.0,43199.0,43199.0,34113818641.77575,0.0325549155054138,0.018964500530723,40984.4
2022-04-11,43515.0,43515.0,42275.0,42275.0,14936318818.778025,-0.0029951417385972,0.2016770892552586,41339.15
2022-04-15,39604.0,41205.0,39604.0,39959.0,22744792147.00975,-0.1022668553840623,0.0837808516409004,41493.6
2022-04-19,40587.0,40834.0,39739.0,40834.0,30617039399.980103,-0.1323545035378109,0.0750598952162808,41636.15
2022-04-23,41498.0,41498.0,39757.0,39757.0,46022063018.95215,-0.1327385367130579,0.0744844733926111,41773.95
2022-04-27,39562.0,40489.0,38134.0,38134.0,31053018153.386677,-0.1172480844463992,-0.1022224314907241,41556.85
2022-04-30,39238.0,39742.0,38651.0,38651.0,27758348826.409065,-0.0857244234180958,-0.1140781149720363,41308.0
2022-05-03,37821.0,38562.0,37821.0,38562.0,29825308569.42226,-0.034960834855727,-0.0955318400375279,41104.35
2022-05-07,37758.0,39699.0,36116.0,36116.0,32223287014.454,-0.115540970759661,-0.0987447907568687,40906.5
2022-05-11,35573.0,35573.0,30270.0,31027.0,54071363210.08785,-0.21958397263375,-0.190677413464799,40541.0
2022-05-15,28913.0,30189.0,28913.0,30189.0,25759546763.688618,-0.2083442597157392,-0.2277052954719877,40095.95
2022-05-19,31319.0,31319.0,28772.0,28772.0,26219431165.241817,-0.255594939328866,-0.3458084172710943,39335.5
2022-05-23,30382.0,30382.0,29257.0,30351.0,17199930154.801018,-0.2129298272911156,-0.210493457846682,38930.9
2022-05-27,29163.0,29655.0,29163.0,29347.0,31972044691.709656,-0.1874238564625097,-0.2564355933921151,38424.85
2022-05-31,28647.0,31741.0,28647.0,31741.0,34891305294.623,0.0230122151674347,-0.1998537901131866,38028.45
2022-06-03,31866.0,31866.0,29833.0,30481.0,24232399986.261147,0.0096723972307795,-0.271434376269809,37460.65
2022-06-07,29714.0,31373.0,29714.0,31373.0,27644798123.298183,0.0904003892673432,-0.2601056553936135,36909.2
2022-06-11,31265.0,31265.0,29101.0,29101.0,25663085729.428837,-0.0411848044545484,-0.3462065556828649,36138.7
2022-06-15,28374.0,28374.0,22245.0,22245.0,47639470967.89143,-0.2420008859508637,-0.5273356989567176,34897.8
2022-06-19,22529.0,22529.0,19047.42,19047.42,38920632524.1614,-0.3999111559182131,-0.5844984948300685,33558.071
2022-06-23,20516.0,20701.0,19983.57,19983.57,24955466738.11085,-0.3443925724221646,-0.5374066529317809,32397.2995
2022-06-27,21100.0,21526.0,21053.0,21053.0,15392697878.417652,-0.3289452714117234,-0.5019988172678889,31336.1995
2022-06-30,20751.0,20751.0,20109.0,20109.0,20744333507.35517,-0.3089928181162159,-0.4967591781576115,30343.6995
2022-07-03,19608.4,19608.4,19268.23,19268.23,15601715000.679424,-0.1338174870757473,-0.5281326835480238,29265.411000000004
2022-07-07,19310.23,20567.0,19310.23,20567.0,21755499642.28282,0.0797787836882897,-0.4826822949417713,28305.911000000004
2022-07-11,21661.0,21859.0,20860.0,20860.0,25037950754.00336,0.0438575289600406,-0.4529815912309225,27442.211000000003
2022-07-15,19998.47,20575.0,19350.74,20575.0,28732413536.669937,-0.0227046026694532,-0.4676722465136737,26538.411
2022-07-19,20795.0,22395.0,20795.0,22395.0,58636734705.48306,0.1136804415933163,-0.4192469270266065,25730.060999999998
2022-07-23,23367.0,23367.0,22697.0,22697.0,40304373301.41499,0.1779494016834966,-0.3715527743936205,25059.110999999997
2022-07-27,22506.0,22614.0,21236.0,21236.0,53995620035.18145,0.0325278358535519,-0.3155638637315886,24569.560999999998
2022-07-31,22909.0,23848.0,22909.0,23653.0,62102072346.807785,0.1338926174496644,-0.216502699658816,24242.761
2022-08-03,23380.0,23380.0,23054.0,23054.0,35151096516.75639,0.1204860267314702,-0.1987348811344362,23956.860999999997
2022-08-07,22860.0,23225.0,22678.0,22985.0,14439694271.14074,0.0263451663317704,-0.2426938156897631,23588.560999999998
2022-08-11,23198.0,23949.0,23198.0,23949.0,32215976525.650154,0.055161475084813,-0.1839370293386035,23318.661
2022-08-15,23949.0,24434.0,23949.0,24313.0,21287616855.70449,0.1448954605387078,-0.2340190920260861,22947.261
2022-08-19,24179.0,24179.0,23248.0,23248.0,20228208349.156567,-0.0171225637339872,-0.2372953643253174,22585.610999999997
2022-08-23,20946.0,21616.0,20946.0,21388.0,28856912427.17573,-0.0722651166825714,-0.3182672999075638,22086.360999999997
2022-08-27,21562.0,21618.0,20271.0,20271.0,34910727805.04114,-0.1180770067435283,-0.3034259991065599,21644.860999999997
2022-08-31,20070.0,20309.0,19659.25,19805.35,30308993725.45616,-0.1730197503027266,-0.1096718363677231,21522.8785
2022-09-03,20024.0,20154.0,19941.45,19941.45,24078042298.340076,-0.1798029860568419,0.0469370654923344,21567.579999999998
2022-09-07,19814.56,19980.01,18859.5,18859.5,39940310406.47586,-0.1887689263592566,-0.0562497091360552,21511.3765
2022-09-11,19280.63,21707.0,19280.63,21707.0,35941349745.24438,0.0149149055545165,0.0310644563720134,21544.0765
2022-09-15,21740.0,22340.0,20185.0,20256.0,35789015870.392235,-0.0007399733609589,0.0073101596300164,21551.426499999998
2022-09-19,19702.17,20132.0,19437.16,19437.16,28689764413.699097,-0.0185904313733409,0.0087672816859669,21559.873
2022-09-23,19570.39,19570.39,18539.64,19464.32,37660914389.8923,-0.0239265449603715,-0.0536140419118005,21504.739
2022-09-27,19291.9,19291.9,18809.41,19219.73,42560193944.41844,0.0191007184707971,-0.0786323106423777,21422.7255
2022-09-30,19116.33,19563.77,19116.33,19563.77,37537716230.48356,-0.0987345096051964,-0.049148481166464,21372.164
2022-10-03,19476.93,19476.93,19065.15,19065.15,17859684587.64641,-0.0587899881516587,-0.1486872069658404,21205.6715
2022-10-07,19620.57,20345.0,19620.57,19949.05,31354758329.142307,0.0263356375108296,-0.1210710666607922,21068.273999999998
2022-10-11,19457.31,19457.31,19142.69,19142.69,23743487600.53748,-0.0165240809851051,-0.0985736485213788,20963.6085
2022-10-15,19058.63,19383.94,19058.63,19198.11,34806651159.13548,-0.001124885729404,-0.1883435505009935,20740.864
2022-10-19,19072.78,19557.9,19072.78,19348.03,25848175158.687187,-0.0110275269030458,-0.1607517133686128,20555.5655
2022-10-23,19134.24,19203.87,19031.16,19203.87,13362526957.65784,0.0072761032564652,-0.1645042418968892,20366.509
2022-10-27,19574.82,20774.0,19316.94,20774.0,50667020407.51415,0.0413528463761432,-0.1325733851100254,20207.759
2022-10-31,20278.0,20801.0,20278.0,20624.0,24707906148.749344,0.0773825413251743,-0.151729527413318,20023.309
2022-11-03,20495.0,20495.0,20163.0,20163.0,44539856162.44828,0.0502596349328137,-0.1326995870612526,19869.059
2022-11-07,20211.0,21283.0,20211.0,20907.0,50602704770.81252,0.0805751283205578,-0.0224892463063399,19845.009
2022-11-11,20598.0,20598.0,15742.44,17594.92,65200666543.364624,-0.0837825917380195,-0.1320151941196784,19711.204999999998
2022-11-15,17080.22,17080.22,16344.34,16645.83,37539226046.106285,-0.1987181091749301,-0.1595286122184156,19553.229
2022-11-19,16890.53,16890.53,16689.4,16707.02,20942172141.414623,-0.1899233902249806,-0.1621963297553588,19391.5075
2022-11-23,16712.73,16712.73,15814.34,16171.63,25091849198.571053,-0.197955165401974,-0.1425207455128715,19257.114
2022-11-27,16608.01,16608.01,16456.16,16456.16,18243019109.753235,-0.2128875496245277,-0.2418961625282166,18994.572
2022-11-30,16459.15,16459.15,16222.21,16441.98,24663035431.352062,-0.0655268679823494,-0.1882908767772512,18803.871000000003
2022-12-03,17186.5,17186.5,16972.73,17084.87,20945433171.615204,0.0263753744931911,-0.1210202519298087,18686.2565
2022-12-07,16923.38,17149.93,16923.38,17085.64,21026126511.19885,0.0226623299666846,-0.1222071975799822,18567.3225
2022-12-11,16851.3,17235.01,16851.3,17125.36,14234368489.84426,0.0589755021602647,-0.1089697930199851,18462.604
2022-12-15,17101.04,17808.72,17101.04,17808.72,27267536668.811485,0.0821917142273775,-0.089709192042229,18374.851499999997
2022-12-19,17338.36,17338.36,16623.76,16742.82,11134054723.147482,0.0182970664117094,-0.1218102139243594,18258.735
2022-12-23,16422.56,16899.33,16422.56,16824.79,17847826941.681046,-0.015222825810205,-0.1566119689910045,18102.522
2022-12-27,16791.46,16900.08,16791.46,16900.08,12574997282.039291,-0.0108605823369799,-0.1171522915535903,17990.3915
2022-12-31,16701.84,16701.84,16538.91,16604.02,17497327983.349342,-0.0304425717182004,-0.1351221552538244,17860.686999999998
2023-01-03,16540.69,16674.34,16540.69,16674.34,13023861027.769472,-0.0636980086160039,-0.1381892626794562,17727.0025
2023-01-07,16677.65,16960.23,16677.65,16960.23,19046576249.72856,0.0129852677147577,-0.1168327009087231,17614.8205
2023-01-11,16950.86,17436.9,16950.86,17436.9,21858206845.29233,0.0363814347757089,-0.1606382978723404,17447.9655
2023-01-15,17996.83,21019.0,17996.83,21019.0,49498711311.53301,0.2437219232098308,0.0191524437548487,17467.7155
2023-01-19,20853.0,21175.0,20727.0,20727.0,40612056908.80891,0.2483121557309615,0.0279720279720279,17495.9155
2023-01-23,21082.0,22771.0,21082.0,22737.0,34124364415.43915,0.3635922021501301,0.0875304921796527,17587.4155
2023-01-27,22985.0,23180.0,22610.0,23025.0,37099702812.22777,0.3575877213929292,0.3086163506284769,17858.9195
2023-01-31,23083.0,23797.0,22840.0,22840.0,38594596831.97205,0.3098658591836851,0.3721154186964541,18168.628
2023-02-03,23137.0,23725.0,23137.0,23540.0,44735297656.69828,0.1199391027165897,0.4089885569060192,18510.277
2023-02-07,23452.0,23452.0,22786.0,22786.0,33963650031.470352,0.0993390263906981,0.4090107181527156,18840.995499999997
2023-02-11,23295.0,23295.0,21630.0,21630.0,42389972640.44812,-0.0486871618947091,0.3144014156401007,19099.6875
2023-02-15,21889.0,22220.0,21780.0,22220.0,45363697019.73754,-0.0349619978284473,0.3514187464040219,19388.588499999998
2023-02-19,24308.0,24643.0,23757.0,24643.0,24900444765.27695,0.078940455341506,0.4423873286715087,19766.495
2023-02-23,24284.0,24787.0,24146.0,24146.0,40336608135.49699,0.0257434154630415,0.4132335692429432,20119.513
2023-02-27,23951.0,23951.0,23157.0,23541.0,24469102669.371048,0.0331343807601158,0.3746280370164481,20440.295
2023-02-28,23518.0,23634.0,23156.0,23464.0,28832423816.47872,0.0847896440129449,0.3175567924028228,20723.059
2023-03-07,22367.0,22422.0,22348.0,22415.0,21124920006.057716,0.0087758775877588,0.3387828334772755,21006.667999999998
2023-03-11,22217.0,22217.0,20195.0,20195.0,51593890225.48742,-0.1804975043622935,0.2003121584281288,21175.1785
2023-03-15,20522.0,24759.0,20522.0,24759.0,70714394276.37074,0.0253872276981694,0.4650226507803512,21568.124499999998
2023-03-19,24471.0,27467.0,24471.0,27108.0,46473651090.578415,0.1515228749840702,0.6326166795751871,22093.3235
2023-03-23,28187.0,28264.0,27449.0,27449.0,35394833933.50181,0.1698346403000341,0.6461820977621904,22632.0565
2023-03-27,28460.0,28460.0,27595.0,28048.0,14450374261.063795,0.2513049297345526,0.6537511578557602,23186.445
2023-03-31,27182.0,28395.0,27182.0,28041.0,22702531379.35043,0.3885120079227531,0.6081413554014761,23716.65
2023-04-03,28517.0,28517.0,28237.0,28237.0,11682876586.814528,0.1404741710085222,0.3434035872306009,24077.55
2023-04-07,27815.0,28197.0,27815.0,28043.0,13079528995.139923,0.0344916629777187,0.352969556616973,24443.35
2023-04-11,27934.0,29658.0,27934.0,29658.0,17475381731.251884,0.0804765200918067,0.304393719488059,24789.4
2023-04-15,30261.0,30468.0,29904.0,30468.0,20984067684.216217,0.0862806617227609,0.3232573289902281,25161.55
2023-04-19,30312.0,30366.0,29467.0,30366.0,18078539248.52104,0.0829143040547768,0.3295096322241682,25537.85
2023-04-23,28833.0,28833.0,27300.0,27862.0,11700230849.968126,-0.0132804476396217,0.1836023789294818,25753.95
2023-04-27,27607.0,28352.0,27512.0,28352.0,30540034741.28477,0.0110187925685554,0.2442727990871587,26032.25
2023-04-30,29484.0,29484.0,29218.0,29218.0,9711415138.827158,-0.0148357947265492,0.3508090614886732,26411.65
2023-05-03,29362.0,29362.0,28126.0,28654.0,17699097406.188805,-0.0595378758041224,0.2895589558955895,26733.35
2023-05-07,28988.0,29520.0,28846.0,28888.0,6463808309.438925,-0.0486728578014885,0.1722598709572698,26945.6
2023-05-11,28611.0,28611.0,27607.0,27640.0,17159331951.189877,-0.0079678415045582,0.1447030564068583,27120.3
2023-05-15,27025.0,27025.0,26788.0,26912.0,6019488454.419681,-0.0507900677200903,0.1431969754895714,27288.85
2023-05-19,27228.0,27390.0,26843.0,26843.0,12599487111.93878,-0.0812855089328495,0.1440078418002046,27457.8
2023-05-23,26884.0,27094.0,26774.0,26870.0,8025716966.179398,-0.0622600684023173,0.1987508364934196,27680.55
2023-05-27,27223.0,27223.0,26339.0,26718.0,10994037071.45216,-0.0751176959291055,0.3230007427581085,28006.7
2023-05-31,26848.0,28110.0,26848.0,27714.0,12766436369.815956,0.0026772793053546,0.1193505391978675,28154.45
2023-06-03,27245.0,27248.0,26824.0,27248.0,15428145241.775955,0.0124851367419738,0.0051645270768776,28161.45
2023-06-07,27066.0,27315.0,25793.0,27217.0,22188018260.83246,0.0139328689043698,-0.008452038325622,28149.85
2023-06-11,26346.0,26508.0,25858.0,25858.0,9755626714.244692,-0.0376628209899516,-0.0780804335424986,28040.35
2023-06-15,25917.0,25917.0,25108.0,25108.0,11982737579.702812,-0.0602590014222621,-0.1045968403409293,27893.7
2023-06-19,25565.0,26501.0,25565.0,26333.0,8589379740.11672,-0.0498304106227899,-0.0674292594822396,27798.5
2023-06-23,26779.0,30102.0,26779.0,29936.0,19613389213.798763,0.0986494421608925,0.0675034768034803,27893.15
2023-06-27,30629.0,30629.0,30286.0,30286.0,16032184116.631308,0.1127604070985046,0.0211747252006204,27924.55
2023-06-30,30694.0,30694.0,30083.0,30467.0,12545425127.446297,0.1782427101864026,-3.282132072990329e-05,27924.5
2023-07-03,30481.0,30584.0,30481.0,30572.0,7236318143.905301,0.2176198821092878,0.0067839030494631,27934.8
2023-07-07,31135.0,31135.0,29990.0,29990.0,21776707863.503357,0.1388751756351345,0.0763764266743234,28041.2
2023-07-11,30315.0,30394.0,30170.0,30394.0,12835219756.96589,0.0152993051843932,0.0720231376975168,28143.3
2023-07-15,30621.0,31446.0,30312.0,30312.0,21977151420.85325,0.0008584824671464,0.0374426723252789,28198.0
2023-07-19,30298.0,30298.0,29848.0,29848.0,13152758553.030825,-0.0203170643647224,0.0416695749284568,28257.7
2023-07-23,29920.0,29920.0,29710.0,29710.0,6745541064.873876,-0.0281957346591652,0.028454721683744,28298.8
2023-07-27,30058.0,30058.0,29185.0,29364.0,13088677750.42505,-0.0208736245415138,0.0623733719247467,28385.0
2023-07-31,29200.0,29357.0,29200.0,29278.0,7872881636.625643,-0.0367177732447193,0.0879161712247325,28503.3
2023-08-03,29233.0,29537.0,29147.0,29147.0,19266318894.08652,-0.0384336236474003,0.0858324330365458,28618.5
2023-08-07,29176.0,29176.0,29044.0,29044.0,5360283576.269965,-0.0269364781559903,0.0809080759211016,28727.2
2023-08-11,29178.0,29780.0,29178.0,29424.0,8106253519.025447,-0.0096263884214069,0.1012800359308332,28862.5
2023-08-15,29397.0,29412.0,29285.0,29401.0,12408355477.111338,0.0012600463152159,0.0608717615645522,28946.85
2023-08-19,29170.0,29170.0,26043.0,26043.0,18062351745.50358,-0.110492519980873,-0.0442234292425132,28886.6
2023-08-23,26105.0,26161.0,26034.0,26034.0,13702941053.015312,-0.1068034446083645,-0.0434654811331153,28827.45
2023-08-27,26450.0,26450.0,26002.0,26002.0,3420999388.355067,-0.1047376394436028,0.0055688761698506,28834.65
2023-08-31,26083.0,27731.0,26083.0,27297.0,16029914124.395369,-0.0722879282218597,0.0871833678508842,28944.1
2023-09-03,25927.0,25927.0,25812.0,25854.0,8203515572.755595,-0.1206421550287405,-0.0181901036721984,28920.15
2023-09-07,25960.0,25960.0,25753.0,25753.0,12225427270.62692,-0.0111354298659908,-0.1397314270443612,28711.0
2023-09-11,26192.0,26192.0,25835.0,25835.0,6603006234.083502,-0.0076438503495429,-0.1469655946642012,28488.45
2023-09-15,25133.0,26531.0,25133.0,26531.0,11739428177.432598,0.0203445888777786,-0.1291889585453113,28291.65
2023-09-19,26635.0,26741.0,26521.0,26741.0,16477839825.05836,-0.0203685386672528,-0.1253107418552924,28100.1
2023-09-23,27219.0,27219.0,26561.0,26572.0,9968041758.936825,0.0277713313220391,-0.1139713237745915,27929.2
2023-09-27,26574.0,26574.0,26205.0,26205.0,9786025048.05344,0.0175513532403992,-0.1378232545897216,27719.75
2023-09-30,26350.0,27009.0,26350.0,26917.0,9059145545.41355,0.0418811689568414,-0.1120018474531538,27550.0
2023-10-03,26970.0,27968.0,26970.0,27615.0,18127133423.88185,0.040857864385059,-0.0748123827392119,27438.35
2023-10-07,27439.0,27958.0,27436.0,27958.0,13817979024.520027,0.0455106390935267,-0.0589700437563109,27350.75
2023-10-11,27978.0,27978.0,27392.0,27392.0,10151720983.669058,0.0308595514074965,-0.0671570630704263,27252.15
2023-10-15,26842.0,26863.0,26729.0,26863.0,5543160607.188677,0.0251097118870444,-0.0824851424277615,27131.4
2023-10-19,27150.0,28513.0,27150.0,28328.0,13461030457.558895,0.0524204034624957,-0.0280989467183586,27090.45
2023-10-23,28716.0,30019.0,28716.0,30019.0,11330304246.065748,0.0870541372442512,0.0335697562319239,27139.2
2023-10-27,32953.0,34472.0,32953.0,34174.0,17712548549.578587,0.2223335002503754,0.1614328439369221,27376.7
2023-10-31,33899.0,34556.0,33899.0,34499.0,17075173423.648045,0.2594553154205608,0.1733954627393625,27631.6
2023-11-03,34672.0,35457.0,34672.0,34924.0,20690186421.955303,0.3000781744406804,0.3410129401374648,28075.65
2023-11-07,34731.0,35062.0,34731.0,35031.0,12717348149.539808,0.2366210110138378,0.3455865406775755,28525.5
2023-11-11,35437.0,37344.0,35437.0,37344.0,23152060053.421646,0.2440121256537526,0.4361972155988001,29092.6
